,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,upt_puskesmas,jenis_kelamin,jumlah_kasus,satuan,tahun
792,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,UPT SEKEJATI,PEREMPUAN,52,ORANG,2022
793,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,UPT SEKELOA,LAKI-LAKI,16,ORANG,2022
794,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,UPT SEKELOA,PEREMPUAN,21,ORANG,2022
795,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT SINDANG JAYA,LAKI-LAKI,31,ORANG,2022
796,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT SINDANG JAYA,PEREMPUAN,35,ORANG,2022
797,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,UPT SUKAGALIH,LAKI-LAKI,23,ORANG,2022
798,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,UPT SUKAGALIH,PEREMPUAN,20,ORANG,2022
799,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,UPT SUKAHAJI,LAKI-LAKI,19,ORANG,2022
800,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,UPT SUKAHAJI,PEREMPUAN,25,ORANG,2022
801,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,UPT SUKAJADI,LAKI-LAKI,80,ORANG,2022
802,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,UPT SUKAJADI,PEREMPUAN,68,ORANG,2022
803,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,UPT SUKAPARKIR,LAKI-LAKI,19,ORANG,2022
804,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,UPT SUKAPARKIR,PEREMPUAN,14,ORANG,2022
805,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,UPT SUKARAJA,LAKI-LAKI,18,ORANG,2022
806,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,UPT SUKARAJA,PEREMPUAN,25,ORANG,2022
807,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT SUKARASA,LAKI-LAKI,15,ORANG,2022
808,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT SUKARASA,PEREMPUAN,15,ORANG,2022
809,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,UPT SUKAWARNA,LAKI-LAKI,16,ORANG,2022
810,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,UPT SUKAWARNA,PEREMPUAN,16,ORANG,2022
811,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,UPT SURYALAYA,LAKI-LAKI,2,ORANG,2022
812,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,UPT SURYALAYA,PEREMPUAN,5,ORANG,2022
813,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,UPT TALAGABODAS,LAKI-LAKI,24,ORANG,2022
814,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,UPT TALAGABODAS,PEREMPUAN,24,ORANG,2022
815,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,UPT TAMANSARI,LAKI-LAKI,27,ORANG,2022
816,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,UPT TAMANSARI,PEREMPUAN,21,ORANG,2022
817,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,UPT TAMBLONG,LAKI-LAKI,30,ORANG,2022
818,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,UPT TAMBLONG,PEREMPUAN,19,ORANG,2022
819,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,UPT UJUNGBERUNG INDAH,LAKI-LAKI,57,ORANG,2022
820,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,UPT UJUNGBERUNG INDAH,PEREMPUAN,62,ORANG,2022
821,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,UPT AHMAD YANI,LAKI-LAKI,7,ORANG,2023
822,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,UPT AHMAD YANI,PEREMPUAN,8,ORANG,2023
823,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,UPT ANTAPANI,LAKI-LAKI,14,ORANG,2023
824,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,UPT ANTAPANI,PEREMPUAN,4,ORANG,2023
825,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,UPT ARCAMANIK,LAKI-LAKI,16,ORANG,2023
826,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,UPT ARCAMANIK,PEREMPUAN,19,ORANG,2023
827,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,UPT ASTANA ANYAR,LAKI-LAKI,8,ORANG,2023
828,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,UPT ASTANA ANYAR,PEREMPUAN,5,ORANG,2023
829,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,UPT BABAKAN SARI,LAKI-LAKI,34,ORANG,2023
830,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,UPT BABAKAN SARI,PEREMPUAN,23,ORANG,2023
831,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,UPT BABAKAN SURABAYA,LAKI-LAKI,2,ORANG,2023
832,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,UPT BABAKAN SURABAYA,PEREMPUAN,4,ORANG,2023
833,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,UPT BABAKAN TAROGONG,LAKI-LAKI,25,ORANG,2023
834,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,UPT BABAKAN TAROGONG,PEREMPUAN,26,ORANG,2023
835,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,UPT BABATAN,LAKI-LAKI,5,ORANG,2023
836,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,UPT BABATAN,PEREMPUAN,8,ORANG,2023
837,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,UPT BALAIKOTA,LAKI-LAKI,2,ORANG,2023
838,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,32.73.19,SUMUR BANDUNG,UPT BALAIKOTA,PEREMPUAN,3,ORANG,2023
839,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,UPT CARINGIN,LAKI-LAKI,15,ORANG,2023
840,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,UPT CARINGIN,PEREMPUAN,25,ORANG,2023
841,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,UPT CEMPAKA ARUM,LAKI-LAKI,5,ORANG,2023
842,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,UPT CEMPAKA ARUM,PEREMPUAN,5,ORANG,2023
843,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,UPT CeTARIP,LAKI-LAKI,22,ORANG,2023
844,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,UPT CeTARIP,PEREMPUAN,22,ORANG,2023
845,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,UPT CIBADUYUT KIDUL,LAKI-LAKI,2,ORANG,2023
846,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,UPT CIBADUYUT KIDUL,PEREMPUAN,11,ORANG,2023
847,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,UPT CIBADUYUT WETAN,LAKI-LAKI,16,ORANG,2023
848,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,UPT CIBADUYUT WETAN,PEREMPUAN,10,ORANG,2023
849,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,UPT CIBIRU,LAKI-LAKI,0,ORANG,2023
850,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,UPT CIBIRU,PEREMPUAN,2,ORANG,2023
851,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,UPT CIBOLERANG,LAKI-LAKI,13,ORANG,2023
852,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,UPT CIBOLERANG,PEREMPUAN,3,ORANG,2023
853,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,UPT CIBUNTU,LAKI-LAKI,12,ORANG,2023
854,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,UPT CIBUNTU,PEREMPUAN,10,ORANG,2023
855,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,UPT CIGADUNG,LAKI-LAKI,13,ORANG,2023
856,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,UPT CIGADUNG,PEREMPUAN,15,ORANG,2023
857,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,UPT CIGONDEWAH,LAKI-LAKI,4,ORANG,2023
858,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,UPT CIGONDEWAH,PEREMPUAN,3,ORANG,2023
859,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,UPT CIJAGRA BARU,LAKI-LAKI,5,ORANG,2023
860,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,UPT CIJAGRA BARU,PEREMPUAN,8,ORANG,2023
861,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,UPT CIJAGRA LAMA,LAKI-LAKI,13,ORANG,2023
862,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,UPT CIJAGRA LAMA,PEREMPUAN,15,ORANG,2023
863,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,UPT CIJERAH,LAKI-LAKI,4,ORANG,2023
864,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,UPT CIJERAH,PEREMPUAN,5,ORANG,2023
865,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,UPT CIKUTRA LAMA,LAKI-LAKI,14,ORANG,2023
866,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,UPT CIKUTRA LAMA,PEREMPUAN,13,ORANG,2023
867,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,UPT CILENGKRANG,LAKI-LAKI,0,ORANG,2023
868,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,UPT CILENGKRANG,PEREMPUAN,2,ORANG,2023
869,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,32.73.29,CINAMBO,UPT CINAMBO,LAKI-LAKI,14,ORANG,2023
870,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,32.73.29,CINAMBO,UPT CINAMBO,PEREMPUAN,13,ORANG,2023
871,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,UPT CIPADUNG,LAKI-LAKI,25,ORANG,2023
872,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,UPT CIPADUNG,PEREMPUAN,16,ORANG,2023
873,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,UPT CIPAKU,LAKI-LAKI,2,ORANG,2023
874,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,UPT CIPAKU,PEREMPUAN,1,ORANG,2023
875,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,UPT CIPAMOKOLAN,LAKI-LAKI,25,ORANG,2023
876,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,UPT CIPAMOKOLAN,PEREMPUAN,26,ORANG,2023
877,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,UPT CIUMBULEUIT,LAKI-LAKI,24,ORANG,2023
878,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,UPT CIUMBULEUIT,PEREMPUAN,13,ORANG,2023
879,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,UPT DAGO,LAKI-LAKI,29,ORANG,2023
880,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,UPT DAGO,PEREMPUAN,22,ORANG,2023
881,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,UPT DERWATI,LAKI-LAKI,9,ORANG,2023
882,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,UPT DERWATI,PEREMPUAN,7,ORANG,2023
883,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,UPT GARUDA,LAKI-LAKI,19,ORANG,2023
884,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,UPT GARUDA,PEREMPUAN,6,ORANG,2023
885,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT GIRIMANDE,LAKI-LAKI,4,ORANG,2023
886,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT GIRIMANDE,PEREMPUAN,5,ORANG,2023
887,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,UPT GRIYA ANTAPANI,LAKI-LAKI,10,ORANG,2023
888,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,UPT GRIYA ANTAPANI,PEREMPUAN,8,ORANG,2023
889,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,UPT GUMURUH,LAKI-LAKI,15,ORANG,2023
890,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,UPT GUMURUH,PEREMPUAN,13,ORANG,2023
891,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,UPT IBRAHIM AJI,LAKI-LAKI,11,ORANG,2023
892,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,UPT IBRAHIM AJI,PEREMPUAN,11,ORANG,2023
893,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,UPT JAJAWAY,LAKI-LAKI,29,ORANG,2023
894,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,UPT JAJAWAY,PEREMPUAN,23,ORANG,2023
895,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT JATIHANDAP,LAKI-LAKI,7,ORANG,2023
896,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT JATIHANDAP,PEREMPUAN,8,ORANG,2023
897,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT KARANGSETRA,LAKI-LAKI,9,ORANG,2023
898,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT KARANGSETRA,PEREMPUAN,8,ORANG,2023
899,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,UPT KOPO,LAKI-LAKI,20,ORANG,2023
900,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,UPT KOPO,PEREMPUAN,21,ORANG,2023
901,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,UPT KUJANG SARI,LAKI-LAKI,17,ORANG,2023
902,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,UPT KUJANG SARI,PEREMPUAN,22,ORANG,2023
903,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT LEDENG,LAKI-LAKI,4,ORANG,2023
904,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT LEDENG,PEREMPUAN,2,ORANG,2023
905,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,UPT LIOGENTENG,LAKI-LAKI,5,ORANG,2023
906,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,UPT LIOGENTENG,PEREMPUAN,4,ORANG,2023
907,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,UPT M.RAMDAN,LAKI-LAKI,21,ORANG,2023
908,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,UPT M.RAMDAN,PEREMPUAN,6,ORANG,2023
909,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT MANDALA MEKAR,LAKI-LAKI,4,ORANG,2023
910,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT MANDALA MEKAR,PEREMPUAN,7,ORANG,2023
911,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,UPT MARGAHAYU RAYA,LAKI-LAKI,30,ORANG,2023
912,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,UPT MARGAHAYU RAYA,PEREMPUAN,30,ORANG,2023
913,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,UPT MENGGER,LAKI-LAKI,10,ORANG,2023
914,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,UPT MENGGER,PEREMPUAN,9,ORANG,2023
915,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,UPT NEGLASARI,LAKI-LAKI,12,ORANG,2023
916,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,UPT NEGLASARI,PEREMPUAN,10,ORANG,2023
917,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,UPT PADASUKA,LAKI-LAKI,16,ORANG,2023
918,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,UPT PADASUKA,PEREMPUAN,20,ORANG,2023
919,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,UPT PAGARSIH,LAKI-LAKI,11,ORANG,2023
920,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,UPT PAGARSIH,PEREMPUAN,7,ORANG,2023
921,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT PAMULANG,LAKI-LAKI,6,ORANG,2023
922,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,UPT PAMULANG,PEREMPUAN,8,ORANG,2023
923,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,UPT PANGHEGAR,LAKI-LAKI,17,ORANG,2023
924,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,UPT PANGHEGAR,PEREMPUAN,12,ORANG,2023
925,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,UPT PANYILEUKAN,LAKI-LAKI,7,ORANG,2023
926,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,UPT PANYILEUKAN,PEREMPUAN,7,ORANG,2023
927,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,UPT PASAWAHAN,LAKI-LAKI,3,ORANG,2023
928,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,UPT PASAWAHAN,PEREMPUAN,2,ORANG,2023
929,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,UPT PASIRJATI,LAKI-LAKI,4,ORANG,2023
930,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,UPT PASIRJATI,PEREMPUAN,3,ORANG,2023
931,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,UPT PASIRKALIKI,LAKI-LAKI,11,ORANG,2023
932,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,UPT PASIRKALIKI,PEREMPUAN,18,ORANG,2023
933,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,UPT PASIRLAYUNG,LAKI-LAKI,12,ORANG,2023
934,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,UPT PASIRLAYUNG,PEREMPUAN,9,ORANG,2023
935,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,UPT PASIRLUYU,LAKI-LAKI,16,ORANG,2023
936,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,UPT PASIRLUYU,PEREMPUAN,7,ORANG,2023
937,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,UPT PASUNDAN,LAKI-LAKI,5,ORANG,2023
938,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,UPT PASUNDAN,PEREMPUAN,5,ORANG,2023
939,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,UPT PELINDUNG HEWAN,LAKI-LAKI,20,ORANG,2023
940,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,UPT PELINDUNG HEWAN,PEREMPUAN,14,ORANG,2023
941,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,UPT PUTER,LAKI-LAKI,11,ORANG,2023
942,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,UPT PUTER,PEREMPUAN,6,ORANG,2023
943,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,UPT RIUNG BANDUNG,LAKI-LAKI,10,ORANG,2023
944,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,UPT RIUNG BANDUNG,PEREMPUAN,8,ORANG,2023
945,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,UPT RUSUNAWA,LAKI-LAKI,25,ORANG,2023
946,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,UPT RUSUNAWA,PEREMPUAN,22,ORANG,2023
947,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,UPT SALAM,LAKI-LAKI,5,ORANG,2023
948,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,UPT SALAM,PEREMPUAN,6,ORANG,2023
949,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT SARIJADI,LAKI-LAKI,12,ORANG,2023
950,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,UPT SARIJADI,PEREMPUAN,13,ORANG,2023
